MatchId,LeagueId,Date,HomeTeamId,AwayTeamId,Home_Goals,Away_Goals,Home_Corners,Away_Corners
280055,813,11/09/2010,988,916,1,2,8,2
280056,813,11/09/2010,2487,1778,0,2,9,6
280057,813,11/09/2010,1416,659,1,0,4,2
280091,793,11/09/2010,296,791,4,1,12,6
280092,793,11/09/2010,1049,1026,1,0,6,5
280093,793,11/09/2010,460,826,2,3,2,2
280094,793,11/09/2010,715,1034,0,0,2,4
280095,793,11/09/2010,1088,502,0,1,5,2
280096,793,11/09/2010,246,567,2,3,12,6
280097,793,11/09/2010,925,1254,1,0,6,7
280098,793,11/09/2010,1397,396,5,2,2,6
280099,793,11/09/2010,870,1383,0,1,11,4
280100,793,11/09/2010,974,787,2,1,5,11
280107,795,11/09/2010,324,1010,3,1,2,3
280108,795,11/09/2010,627,535,1,4,4,5
280109,795,11/09/2010,216,876,2,1,6,0
280110,795,11/09/2010,526,1116,1,1,4,7
280111,795,11/09/2010,1275,196,0,1,11,5
280112,795,11/09/2010,551,352,1,1,6,1
280128,729,11/09/2010,956,1740,0,4,4,3
280129,729,11/09/2010,1137,601,1,0,7,7
280130,729,11/09/2010,338,1302,0,1,4,2
280131,729,11/09/2010,1193,912,2,2,7,3
280132,729,11/09/2010,1211,908,4,0,7,3
280133,729,11/09/2010,1364,548,1,2,6,3
280134,729,11/09/2010,1185,1412,1,0,9,7
280135,729,11/09/2010,297,1457,3,1,9,10
280145,801,11/09/2010,758,1092,3,0,7,3
280164,776,11/09/2010,851,1423,0,0,7,3
280165,776,11/09/2010,377,773,1,0,3,7
286999,764,11/09/2010,924,472,0,1,5,6
287000,764,11/09/2010,1314,1051,1,1,2,5
287001,764,11/09/2010,1967,399,2,1,9,5
287002,764,11/09/2010,1972,666,3,0,4,8
287463,764,11/09/2010,1188,802,0,0,14,6
287464,764,11/09/2010,1076,3327,2,1,2,4
279573,811,12/09/2010,1040,1165,2,1,7,5
279577,811,12/09/2010,464,853,1,1,2,7
279579,811,12/09/2010,991,929,2,1,10,3
280028,800,12/09/2010,473,944,3,1,4,7
280029,800,12/09/2010,907,438,2,0,7,6
280030,800,12/09/2010,8182,4705,1,1,12,2
280032,800,12/09/2010,4832,5501,1,0,5,2
280033,800,12/09/2010,928,2113,4,0,7,7
280034,800,12/09/2010,3592,4704,0,1,1,2
280036,800,12/09/2010,1827,1326,0,2,2,2
280037,800,12/09/2010,1279,250,2,0,2,10
280041,741,12/09/2010,1352,834,3,3,12,4
280043,741,12/09/2010,534,224,0,0,8,4
280044,741,12/09/2010,269,523,0,0,3,4
280046,741,12/09/2010,5525,363,1,2,7,1
280448,795,12/09/2010,831,1073,0,1,4,7
280449,795,12/09/2010,389,1278,1,1,7,3
280456,729,12/09/2010,808,1118,2,1,4,6
280457,801,12/09/2010,1072,1239,2,3,0,4
280458,801,12/09/2010,1773,1035,0,0,8,2
280459,801,12/09/2010,1096,459,3,0,4,6
280460,801,12/09/2010,214,1253,0,2,5,6
280461,801,12/09/2010,786,1168,3,1,5,14
280462,801,12/09/2010,1223,258,2,1,5,3
280463,801,12/09/2010,771,434,1,0,8,3
280464,801,12/09/2010,1144,489,0,1,6,5
280481,776,12/09/2010,993,656,1,1,4,6
280482,776,12/09/2010,861,374,1,1,1,10
280483,776,12/09/2010,1180,412,0,1,6,3
288705,800,12/09/2010,710,1399,0,2,7,4
279377,734,13/09/2010,1222,556,1,2,3,2
280045,741,13/09/2010,270,369,4,1,1,3
280753,813,13/09/2010,844,585,0,1,2,5
280754,813,13/09/2010,2201,2481,0,2,8,5
280758,729,13/09/2010,1741,445,0,1,6,5
280766,776,13/09/2010,542,1299,1,0,5,7
271900,816,14/09/2010,2018,322,1,0,8,2
280966,816,14/09/2010,1415,1420,3,0,3,2
280967,816,14/09/2010,741,662,0,0,11,2
280968,816,14/09/2010,2197,1316,1,1,6,8
280969,793,14/09/2010,787,1237,1,1,6,6
280970,793,14/09/2010,1026,925,1,1,9,5
280971,793,14/09/2010,1383,246,1,1,5,7
280972,793,14/09/2010,502,1049,1,0,4,3
280973,793,14/09/2010,691,1397,4,2,2,5
280974,793,14/09/2010,567,460,1,0,5,5
280975,793,14/09/2010,826,870,2,2,10,6
280976,793,14/09/2010,396,715,1,1,6,5
280977,793,14/09/2010,357,1088,2,1,10,5
280978,793,14/09/2010,1034,296,0,0,8,2
280979,793,14/09/2010,1254,410,0,2,5,5
280980,793,14/09/2010,791,974,2,1,4,2
283369,781,14/09/2010,265,769,2,0,2,3
286940,764,14/09/2010,1967,1051,0,4,5,7
287454,764,14/09/2010,399,566,0,0,2,5
272075,781,15/09/2010,443,513,2,1,5,6
281140,816,15/09/2010,1107,419,1,1,1,1
286957,764,15/09/2010,1031,1972,2,0,6,6
287795,813,15/09/2010,1416,1056,1,2,4,3
287843,813,15/09/2010,659,690,1,2,1,6
281247,734,17/09/2010,1159,1071,1,1,3,4
281249,734,17/09/2010,724,1061,3,3,4,5
281250,734,17/09/2010,1212,345,4,1,3,6
281252,734,17/09/2010,2155,428,1,1,8,9
281253,734,17/09/2010,2191,1361,2,1,8,5
281254,734,17/09/2010,822,2147,2,4,2,5
281493,811,17/09/2010,795,1386,2,2,5,6
281515,795,17/09/2010,196,526,1,2,3,2
281517,801,17/09/2010,1168,758,0,2,7,2
281537,776,17/09/2010,451,993,0,1,2,4
281538,776,17/09/2010,861,1180,6,1,5,4
281539,776,17/09/2010,412,671,3,2,1,3
281786,741,17/09/2010,834,522,2,1,0,5
281248,734,18/09/2010,556,2548,2,1,9,3
281487,811,18/09/2010,929,563,4,2,6,4
281488,811,18/09/2010,353,463,1,0,8,12
281491,811,18/09/2010,2556,316,5,1,6,3
281494,811,18/09/2010,232,1040,1,3,2,3
281495,811,18/09/2010,1393,775,2,1,7,7
281742,816,18/09/2010,312,654,2,0,2,4
281743,816,18/09/2010,830,1090,1,2,5,4
281744,816,18/09/2010,807,1438,2,2,4,3
281745,816,18/09/2010,2197,1107,0,0,7,3
281746,816,18/09/2010,1216,1420,1,2,10,2
281747,816,18/09/2010,767,197,1,0,4,4
281748,816,18/09/2010,1316,322,2,0,4,10
281749,816,18/09/2010,662,994,1,2,3,3
281750,816,18/09/2010,998,2018,2,0,4,1
281751,816,18/09/2010,741,486,0,0,3,4
281752,816,18/09/2010,1016,1415,0,0,7,3
281753,816,18/09/2010,448,419,0,2,10,7
281768,800,18/09/2010,8291,1827,4,3,7,7
281769,800,18/09/2010,1399,1098,2,3,10,6
281771,800,18/09/2010,4705,1279,0,3,7,6
281772,800,18/09/2010,944,8182,0,1,9,5
281774,800,18/09/2010,5501,907,0,0,4,6
281775,800,18/09/2010,382,4832,0,1,10,0
281780,741,18/09/2010,363,270,2,1,6,9
281782,741,18/09/2010,694,816,2,0,2,0
281784,741,18/09/2010,224,269,1,1,8,1
281785,741,18/09/2010,342,534,2,0,7,7
281788,813,18/09/2010,9998,2596,1,2,5,2
281789,813,18/09/2010,5396,2487,3,4,8,4
281790,813,18/09/2010,2499,988,0,0,2,2
281791,813,18/09/2010,2481,844,0,1,7,3
281792,813,18/09/2010,585,2595,2,0,4,3
281793,813,18/09/2010,916,599,3,3,2,3
281794,813,18/09/2010,690,2501,1,1,3,5
281795,813,18/09/2010,659,2488,3,3,1,12
281797,813,18/09/2010,1778,2201,0,2,6,1
281798,813,18/09/2010,1056,1404,1,2,7,2
281828,793,18/09/2010,1026,1088,0,1,8,3
281829,793,18/09/2010,567,296,1,0,5,14
281830,793,18/09/2010,791,870,0,1,9,3
281831,793,18/09/2010,357,715,1,2,4,6
281832,793,18/09/2010,502,410,3,1,8,5
281833,793,18/09/2010,1034,974,2,0,3,4
281834,793,18/09/2010,691,925,2,2,4,4
281835,793,18/09/2010,826,1049,0,0,4,7
281836,793,18/09/2010,396,1237,3,1,1,10
281847,795,18/09/2010,1116,627,2,5,9,3
281848,795,18/09/2010,1278,216,1,0,4,5
281849,795,18/09/2010,535,324,2,1,3,2
281850,795,18/09/2010,352,831,0,3,3,4
281851,795,18/09/2010,1073,389,3,2,12,1
281852,795,18/09/2010,1171,1275,1,1,9,11
281868,781,18/09/2010,1373,790,0,0,8,9
281869,781,18/09/2010,1286,759,3,2,4,4
281870,781,18/09/2010,769,613,2,0,11,5
281871,781,18/09/2010,513,1143,0,0,6,3
281872,781,18/09/2010,443,1402,1,1,6,7
281874,729,18/09/2010,1412,1137,2,1,3,3
281875,729,18/09/2010,1457,1741,1,2,6,1
281876,729,18/09/2010,908,1364,0,0,1,7
281877,729,18/09/2010,548,1193,3,1,4,5
281890,801,18/09/2010,489,786,1,1,2,5
281906,776,18/09/2010,1089,729,2,1,5,3
281907,776,18/09/2010,374,580,3,0,6,5
286974,764,18/09/2010,3327,2019,3,2,9,2
286983,764,18/09/2010,1969,1076,3,1,4,8
287456,764,18/09/2010,399,1314,1,2,7,8
287459,764,18/09/2010,802,1967,1,3,4,8
289174,764,18/09/2010,566,1315,1,1,13,0
289175,764,18/09/2010,1108,597,2,1,8,4
290092,764,18/09/2010,685,1264,4,1,7,5
281489,811,19/09/2010,192,641,2,0,1,6
281490,811,19/09/2010,853,991,0,0,8,5
281492,811,19/09/2010,1165,1382,1,0,5,3
281767,800,19/09/2010,1326,928,2,1,7,8
281773,800,19/09/2010,438,473,2,1,4,9
281776,800,19/09/2010,4704,1028,2,1,2,4
281777,800,19/09/2010,2113,3592,2,1,8,3
281778,741,19/09/2010,1248,1117,0,0,6,3
281779,741,19/09/2010,1442,1424,1,0,7,6
281783,741,19/09/2010,369,784,1,2,9,6
281787,741,19/09/2010,523,1352,0,1,7,5
281879,729,19/09/2010,601,338,2,1,14,4
282333,795,19/09/2010,1010,320,0,0,4,7
282334,795,19/09/2010,876,551,0,1,8,5
282340,781,19/09/2010,541,265,0,0,6,5
282342,729,19/09/2010,1740,808,3,2,1,4
282343,801,19/09/2010,258,570,2,0,3,13
282344,801,19/09/2010,1253,1144,2,1,3,3
282345,801,19/09/2010,1092,1223,0,2,6,2
282346,801,19/09/2010,1239,1096,0,1,11,4
282347,801,19/09/2010,238,1072,1,0,6,1
282348,801,19/09/2010,1035,214,1,2,10,7
282349,801,19/09/2010,434,1773,4,1,7,0
282350,801,19/09/2010,459,771,3,1,3,6
282369,776,19/09/2010,1251,377,1,0,5,10
282370,776,19/09/2010,656,1423,2,1,1,5
282371,776,19/09/2010,773,542,4,2,8,4
281770,800,20/09/2010,250,710,1,1,14,0
281781,741,20/09/2010,797,5525,0,0,3,7
281796,813,20/09/2010,1262,1416,1,0,6,2
282670,793,20/09/2010,1383,1397,0,1,5,3
282674,776,20/09/2010,1299,851,1,1,5,4
276066,793,21/09/2010,925,826,1,1,8,4
282895,816,21/09/2010,1107,998,0,1,4,4
282896,816,21/09/2010,2018,1216,0,1,1,4
282897,816,21/09/2010,322,807,2,1,8,10
282902,816,21/09/2010,486,2197,2,2,5,3
282903,816,21/09/2010,1438,767,2,0,2,7
282904,816,21/09/2010,419,312,1,0,8,3
282905,816,21/09/2010,1090,662,2,2,10,7
285038,793,21/09/2010,246,296,2,1,3,5
289176,793,21/09/2010,787,1026,1,1,5,5
290905,764,21/09/2010,1188,3324,0,3,5,2
290906,764,21/09/2010,1315,1969,1,2,5,2
290907,764,21/09/2010,604,1051,2,2,7,3
290908,764,21/09/2010,1972,1108,0,0,5,5
290910,764,21/09/2010,1264,666,1,1,6,5
283174,734,24/09/2010,1131,2155,0,3,4,3
283175,734,24/09/2010,1194,822,0,0,2,3
283178,734,24/09/2010,1071,724,2,2,9,1
283180,734,24/09/2010,345,1766,2,1,4,2
283342,811,24/09/2010,991,353,0,0,8,1
283367,795,24/09/2010,627,389,1,1,7,1
283370,781,24/09/2010,790,541,4,1,3,4
283389,776,24/09/2010,580,861,3,0,5,8
283390,776,24/09/2010,542,1089,2,1,4,4
283391,776,24/09/2010,729,412,4,2,6,5
283821,741,24/09/2010,816,369,3,1,8,3
283829,813,24/09/2010,2201,916,1,1,8,2
283834,813,24/09/2010,599,1416,1,2,6,4
283179,734,25/09/2010,1222,1212,1,0,6,2
283343,811,25/09/2010,1382,853,4,1,3,3
283780,816,25/09/2010,1438,2197,2,2,5,5
283781,816,25/09/2010,654,662,1,2,11,4
283782,816,25/09/2010,1090,741,1,0,5,4
283783,816,25/09/2010,1107,830,1,0,5,7
283784,816,25/09/2010,197,1216,0,1,8,5
283785,816,25/09/2010,994,448,1,1,2,4
283786,816,25/09/2010,1420,312,1,1,3,4
283787,816,25/09/2010,419,1316,4,1,10,5
283788,816,25/09/2010,1415,767,3,0,4,4
283789,816,25/09/2010,322,998,1,0,8,2
283790,816,25/09/2010,2018,1016,4,0,5,10
283804,800,25/09/2010,928,8291,5,2,5,3
283806,800,25/09/2010,1028,2113,1,3,11,0
283812,800,25/09/2010,1098,250,2,0,3,11
283817,741,25/09/2010,1117,1442,1,0,8,6
283823,741,25/09/2010,1352,224,4,1,4,7
283825,813,25/09/2010,988,5396,0,0,7,2
283826,813,25/09/2010,1404,2596,2,2,11,4
283827,813,25/09/2010,2481,9998,0,1,14,6
283828,813,25/09/2010,844,2499,0,1,5,3
283830,813,25/09/2010,1778,659,2,0,6,1
283831,813,25/09/2010,2487,2488,1,0,1,6
283832,813,25/09/2010,2501,1262,5,1,4,9
283833,813,25/09/2010,690,585,1,1,7,4
283835,813,25/09/2010,2595,1056,1,1,10,2
283862,793,25/09/2010,1049,567,1,0,1,7
283863,793,25/09/2010,1237,1026,2,1,3,4
283864,793,25/09/2010,974,396,0,1,10,7
283865,793,25/09/2010,246,357,1,0,4,4
283866,793,25/09/2010,410,1034,2,1,8,0
283867,793,25/09/2010,1397,502,1,2,6,2
283868,793,25/09/2010,1088,787,0,2,3,6
283869,793,25/09/2010,925,791,1,2,7,3
283870,793,25/09/2010,870,1254,0,2,2,2
283871,793,25/09/2010,715,826,0,1,6,5
283878,795,25/09/2010,1275,352,2,2,9,4
283879,795,25/09/2010,831,1278,0,0,5,7
283880,795,25/09/2010,526,535,3,0,6,4
283881,795,25/09/2010,551,196,0,1,9,3
283882,795,25/09/2010,324,1116,5,1,4,1
283883,795,25/09/2010,216,1073,1,2,15,7
283898,781,25/09/2010,1402,1286,2,1,3,6
283899,781,25/09/2010,759,1373,4,3,9,6
283901,729,25/09/2010,1137,1118,0,2,3,7
283902,729,25/09/2010,338,1412,0,0,7,1
283903,729,25/09/2010,1364,1740,3,1,7,5
283904,729,25/09/2010,1211,1457,1,0,5,4
283905,729,25/09/2010,297,445,2,0,13,6
283907,729,25/09/2010,1741,548,3,2,9,6
283917,801,25/09/2010,1072,489,3,1,1,4
283918,801,25/09/2010,1096,238,NULL,NULL,1,2
283936,776,25/09/2010,993,773,0,0,0,3
283937,776,25/09/2010,1423,1299,0,1,5,5
289177,764,25/09/2010,1031,911,2,1,4,6
292219,764,25/09/2010,1188,685,3,2,2,12
292220,764,25/09/2010,1076,1051,3,0,3,2
292221,764,25/09/2010,1972,566,4,1,2,10
292222,764,25/09/2010,1967,472,0,1,8,2
283336,811,26/09/2010,631,1165,0,0,6,3
283340,811,26/09/2010,775,192,1,0,4,5
283341,811,26/09/2010,1386,1393,2,2,9,3
283805,800,26/09/2010,1827,1399,4,1,3,5
283808,800,26/09/2010,907,382,3,1,7,5
283809,800,26/09/2010,4832,4704,0,2,7,5
283810,800,26/09/2010,438,944,1,1,6,2
283811,800,26/09/2010,473,5501,0,1,9,3
283813,800,26/09/2010,710,4705,3,1,7,5
283814,800,26/09/2010,1279,8182,2,2,5,4
283815,741,26/09/2010,522,523,0,2,8,7
283818,741,26/09/2010,5525,1248,1,1,4,1
283819,741,26/09/2010,270,797,4,0,7,2
283822,741,26/09/2010,694,342,3,1,6,10
283824,741,26/09/2010,269,534,0,2,4,4
283900,729,26/09/2010,808,912,0,1,5,5
283906,729,26/09/2010,1185,1302,2,0,5,5
284258,793,26/09/2010,296,691,3,0,4,4
284259,793,26/09/2010,460,1383,1,1,5,3
284264,795,26/09/2010,320,876,1,2,8,4
284265,795,26/09/2010,1171,1010,1,0,6,3
284272,781,26/09/2010,1143,443,1,1,6,2
284273,729,26/09/2010,956,601,2,1,7,3
284274,729,26/09/2010,1193,908,1,1,5,9
284275,801,26/09/2010,786,434,2,0,7,13
284276,801,26/09/2010,758,1035,2,0,6,5
284277,801,26/09/2010,1773,1092,1,0,2,2
284279,801,26/09/2010,1144,258,0,2,2,3
284280,801,26/09/2010,1223,1168,3,2,12,3
284281,801,26/09/2010,570,1253,3,2,14,1
284282,801,26/09/2010,214,459,0,0,2,2
284300,776,26/09/2010,851,656,3,0,5,5
284301,776,26/09/2010,671,1251,1,1,6,2
284302,776,26/09/2010,1180,451,2,2,3,3
283182,734,27/09/2010,1061,556,3,1,5,4
284521,776,27/09/2010,377,374,0,2,9,1
284670,816,28/09/2010,994,1415,2,1,8,1
284671,816,28/09/2010,486,807,0,2,3,2
284672,816,28/09/2010,654,2018,2,0,9,0
284674,813,28/09/2010,9998,690,2,3,3,4
284675,813,28/09/2010,659,1404,2,3,5,8
284676,813,28/09/2010,2488,988,0,0,2,7
284677,813,28/09/2010,2595,2487,1,1,6,1
284678,813,28/09/2010,1056,599,0,3,4,4
284679,813,28/09/2010,585,2481,3,0,11,4
284681,813,28/09/2010,1416,916,0,0,2,9
284682,813,28/09/2010,1262,844,1,0,4,2
284683,813,28/09/2010,2596,2201,1,2,3,7
284684,813,28/09/2010,2499,1778,0,0,1,1
286937,764,28/09/2010,685,3324,2,0,4,2
291038,764,28/09/2010,566,604,1,0,6,5
292351,764,28/09/2010,1188,3327,4,0,3,8
292352,764,28/09/2010,911,1108,1,1,7,6
292364,816,28/09/2010,197,741,3,0,3,8
293224,764,28/09/2010,802,472,2,1,4,7
284680,813,29/09/2010,5396,2501,0,2,3,1
285472,816,02/10/2010,830,1420,2,3,7,5
285473,816,02/10/2010,312,1090,2,0,4,6
285474,816,02/10/2010,1216,654,4,1,10,3
285477,816,02/10/2010,807,1107,0,0,9,3
285478,816,02/10/2010,741,1438,0,0,4,2
285479,816,02/10/2010,1316,486,3,3,8,6
285480,816,02/10/2010,998,419,0,0,5,5
285485,800,02/10/2010,5501,438,3,2,4,1
285487,800,02/10/2010,944,1279,1,2,10,3
285490,800,02/10/2010,8291,3592,0,1,5,4
285492,800,02/10/2010,2113,4832,4,0,10,4
285494,813,02/10/2010,2481,659,0,1,3,4
285495,813,02/10/2010,1778,1416,1,2,11,5
291031,764,02/10/2010,666,1967,1,0,8,7
294479,764,02/10/2010,1108,1188,1,0,8,4
294481,764,02/10/2010,685,1076,0,0,4,8
294484,764,02/10/2010,802,2019,2,1,3,4
294497,764,02/10/2010,3327,1264,2,0,8,5
285483,800,03/10/2010,4704,907,1,1,10,3
285484,800,03/10/2010,382,473,1,0,4,6
285486,800,03/10/2010,8182,710,0,2,8,3
285488,800,03/10/2010,250,1827,4,0,4,4
285489,800,03/10/2010,4705,1098,0,4,5,3
285491,800,03/10/2010,1399,928,0,1,5,1
285493,800,03/10/2010,1326,1028,1,1,10,2
285758,816,03/10/2010,767,2018,3,1,6,5
285769,813,03/10/2010,599,2595,2,1,2,7
285770,813,03/10/2010,2201,1262,3,2,4,4
285771,813,03/10/2010,690,2488,2,2,8,4
285772,813,03/10/2010,1404,585,0,1,5,2
285773,813,03/10/2010,2501,1056,1,0,5,4
285774,813,03/10/2010,988,9998,1,3,10,4
285775,813,03/10/2010,2487,2499,0,0,8,0
285776,813,03/10/2010,844,5396,1,1,8,6
285777,813,03/10/2010,916,2596,2,0,5,4
293308,734,03/10/2010,921,1194,1,0,9,2
295740,816,05/10/2010,2197,994,2,0,4,5
286752,813,06/10/2010,1416,2481,2,0,7,4
286748,813,07/10/2010,2596,844,2,0,3,6
286749,813,07/10/2010,585,916,1,1,6,4
286750,813,07/10/2010,2595,659,1,0,6,6
286751,813,07/10/2010,2488,2501,2,6,9,4
286753,813,07/10/2010,5396,599,3,0,10,4
286754,813,07/10/2010,1262,988,0,2,7,6
286755,813,07/10/2010,2499,690,1,0,7,1
286756,813,07/10/2010,9998,1404,0,1,4,5
286757,813,07/10/2010,1056,1778,3,1,6,6
286758,813,07/10/2010,2487,2201,1,1,1,4
286779,776,07/10/2010,1299,377,2,1,7,5
286780,776,07/10/2010,1251,993,0,1,5,5
286781,776,07/10/2010,1089,1180,1,1,5,2
286767,734,08/10/2010,1159,724,2,3,8,2
286768,734,08/10/2010,1212,1061,0,0,7,6
286769,734,08/10/2010,2191,1131,2,1,7,4
286775,734,08/10/2010,921,2147,1,1,6,8
287008,816,08/10/2010,1316,448,2,2,5,5
287009,816,08/10/2010,2197,2018,1,1,7,4
287010,816,08/10/2010,654,994,2,2,3,2
287011,816,08/10/2010,486,1438,0,0,6,4
287012,816,08/10/2010,322,1107,2,1,8,1
287013,816,08/10/2010,830,419,2,1,8,12
287014,816,08/10/2010,767,1016,0,1,8,11
287015,816,08/10/2010,998,312,1,1,5,1
287016,816,08/10/2010,662,1216,0,1,6,5
287017,816,08/10/2010,741,1415,0,2,5,0
287037,811,08/10/2010,1393,641,1,0,2,4
287053,793,08/10/2010,1026,1254,0,1,5,11
287054,793,08/10/2010,1237,1034,3,0,7,4
287055,793,08/10/2010,357,1383,3,3,5,6
287056,793,08/10/2010,460,715,1,1,2,4
287057,793,08/10/2010,691,396,0,4,7,1
287481,816,08/10/2010,1090,1420,1,0,6,4
287482,816,08/10/2010,807,197,1,1,8,1
291032,764,08/10/2010,666,802,1,0,4,4
291034,764,08/10/2010,1051,3327,1,0,10,4
291040,764,08/10/2010,566,1314,2,2,7,2
296036,764,08/10/2010,685,924,0,0,2,5
296038,764,08/10/2010,399,1076,3,2,6,9
296040,764,08/10/2010,1967,1264,1,1,7,4
296269,764,08/10/2010,911,1315,1,1,1,4
286773,734,09/10/2010,556,1071,1,1,6,3
287030,811,09/10/2010,929,1386,2,2,4,6
287031,811,09/10/2010,353,631,2,3,6,5
287032,811,09/10/2010,1165,463,1,1,8,1
287033,811,09/10/2010,2556,563,2,2,14,4
287038,811,09/10/2010,232,1382,3,4,5,5
287039,811,09/10/2010,795,775,0,2,8,4
287511,800,09/10/2010,5501,944,4,0,4,4
287513,800,09/10/2010,1098,8182,0,1,6,12
287514,800,09/10/2010,1827,4705,3,0,4,2
287515,800,09/10/2010,928,250,1,0,7,2
287517,741,09/10/2010,369,694,2,2,5,9
287519,741,09/10/2010,342,269,1,3,4,4
287525,741,09/10/2010,1248,270,1,0,6,5
287526,741,09/10/2010,797,784,1,1,3,3
287559,793,09/10/2010,826,787,2,1,9,3
287560,793,09/10/2010,1088,246,2,1,2,5
287561,793,09/10/2010,1049,925,3,0,2,7
287562,793,09/10/2010,502,296,2,2,12,3
287563,793,09/10/2010,791,1397,0,1,4,3
287564,793,09/10/2010,870,567,3,2,9,1
287565,793,09/10/2010,410,974,3,2,13,6
287572,795,09/10/2010,876,324,1,2,3,8
287573,795,09/10/2010,1116,1171,2,0,9,2
287574,795,09/10/2010,1278,1275,1,1,4,9
287575,795,09/10/2010,196,1010,0,2,14,1
287576,795,09/10/2010,389,216,1,4,4,1
287577,795,09/10/2010,535,831,3,0,3,3
287578,795,09/10/2010,1073,551,9,2,7,3
287596,781,09/10/2010,541,1402,1,2,9,2
287597,781,09/10/2010,1286,613,0,1,10,2
287598,781,09/10/2010,443,790,0,3,6,7
287599,729,09/10/2010,1137,808,1,2,5,2
287600,729,09/10/2010,1302,1412,3,1,5,3
287601,729,09/10/2010,956,908,1,0,10,3
287602,729,09/10/2010,445,601,4,0,9,2
287603,729,09/10/2010,1193,1211,0,1,3,6
287604,729,09/10/2010,297,338,1,0,4,3
287605,729,09/10/2010,1118,1457,4,1,11,3
287615,801,09/10/2010,1092,1072,2,1,16,5
287616,801,09/10/2010,489,1096,0,0,6,2
287617,801,09/10/2010,1168,214,2,2,5,2
287618,801,09/10/2010,1253,771,0,0,4,3
287619,801,09/10/2010,1035,786,2,0,6,6
287620,801,09/10/2010,434,1144,3,0,9,1
287621,801,09/10/2010,1773,570,3,5,10,8
287622,801,09/10/2010,258,758,0,1,4,4
287623,801,09/10/2010,1239,238,1,2,11,3
287624,801,09/10/2010,459,1223,2,1,5,10
287652,776,09/10/2010,773,1423,2,0,5,5
287653,776,09/10/2010,656,542,0,1,4,2
288105,729,09/10/2010,1364,1185,2,1,7,7
296270,764,09/10/2010,1031,2019,0,0,6,2
296271,764,09/10/2010,1969,472,0,1,4,3
296301,764,09/10/2010,597,1972,1,0,5,1
296302,764,09/10/2010,3324,1108,2,2,8,7
287034,811,10/10/2010,853,316,1,2,8,1
287035,811,10/10/2010,192,991,0,1,7,1
287036,811,10/10/2010,464,1040,1,2,2,8
287506,800,10/10/2010,1028,8291,2,0,5,4
287508,800,10/10/2010,907,2113,2,1,4,7
287509,800,10/10/2010,473,4704,1,1,4,8
287510,800,10/10/2010,438,382,0,0,4,4
287512,800,10/10/2010,710,1279,1,1,9,6
287516,800,10/10/2010,3592,1399,1,2,12,4
287518,741,10/10/2010,363,816,2,3,10,4
287520,741,10/10/2010,534,1352,2,2,4,5
287521,741,10/10/2010,224,522,1,3,11,7
287522,741,10/10/2010,523,1424,1,1,6,7
288096,795,10/10/2010,627,526,2,2,7,5
288097,795,10/10/2010,352,320,2,3,9,3
288104,781,10/10/2010,513,759,1,1,9,4
288106,729,10/10/2010,1741,1740,1,2,7,8
288117,776,10/10/2010,374,671,2,1,4,4
288118,776,10/10/2010,451,851,1,1,7,10
288119,776,10/10/2010,861,729,3,0,3,3
286770,734,11/10/2010,2155,345,0,1,6,3
287523,741,11/10/2010,834,1117,0,0,6,5
287524,741,11/10/2010,1442,5525,1,0,3,8
288361,816,11/10/2010,1216,830,1,0,5,3
288362,816,11/10/2010,448,2197,3,0,4,11
288363,816,11/10/2010,419,654,2,0,9,5
288364,816,11/10/2010,1438,1090,4,0,4,5
288365,816,11/10/2010,2018,741,1,0,4,3
288366,816,11/10/2010,1415,322,2,0,1,2
288367,816,11/10/2010,1420,807,1,0,9,2
288368,816,11/10/2010,197,662,1,1,8,2
288369,816,11/10/2010,1016,1316,0,0,7,2
288370,816,11/10/2010,312,767,1,0,6,5
288371,816,11/10/2010,1107,486,1,2,4,2
288372,816,11/10/2010,994,998,1,0,2,3
288393,793,11/10/2010,715,691,1,0,2,7
288394,793,11/10/2010,1034,1088,1,1,7,5
288395,793,11/10/2010,1383,502,1,1,2,10
288396,793,11/10/2010,787,460,3,0,12,0
288397,793,11/10/2010,246,1026,2,0,5,7
288398,793,11/10/2010,396,410,2,3,5,5
288399,793,11/10/2010,925,1237,1,2,6,6
288400,793,11/10/2010,1254,1049,0,0,7,4
288407,781,11/10/2010,769,1143,1,1,8,2
288408,729,11/10/2010,912,548,3,2,3,6
288421,776,11/10/2010,412,580,2,2,5,4
293846,764,11/10/2010,1315,1967,3,2,5,3
295118,764,11/10/2010,1314,3324,1,1,3,5
296000,764,11/10/2010,2019,597,2,0,2,3
296324,764,11/10/2010,1108,1051,1,0,10,3
296325,764,11/10/2010,1972,911,1,2,4,3
296326,764,11/10/2010,3327,685,0,1,7,3
296333,764,11/10/2010,1188,1969,3,3,8,3
296842,764,11/10/2010,472,399,2,2,4,6
297356,764,11/10/2010,924,1031,2,4,4,6
288718,793,12/10/2010,567,791,1,0,4,11
288719,793,12/10/2010,1397,357,0,1,8,1
288720,793,12/10/2010,974,826,0,0,6,5
288721,793,12/10/2010,296,870,0,0,14,2
288958,781,13/10/2010,613,513,1,1,9,5
295437,801,13/10/2010,771,1239,0,2,9,5
289071,734,15/10/2010,1222,733,2,2,3,4
289072,734,15/10/2010,1071,1766,1,1,10,1
289073,734,15/10/2010,2147,2155,1,1,6,1
289075,734,15/10/2010,724,556,2,0,4,3
